name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-15,7:12 PM,0.01,0.01,0.01,0.01,50,"0.005 / 7,000","0.010 / 54,124",Ace Market,Telecommunications & Media,1.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-18,7:12 PM,-,-,-,0.01,0,"0.005 / 6,600","0.010 / 54,908",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-19,7:12 PM,0.005,0.005,0.005,0.005,"13,100",0.000 / 0,"0.005 / 5,000",Ace Market,Telecommunications & Media,-0.5
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-20,7:11 PM,0.005,0.005,0.005,0.005,"18,520",0.000 / 0,"0.010 / 62,583",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-21,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 63,033",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-22,7:12 PM,0.005,0.005,0.005,0.005,"2,000",0.000 / 0,"0.010 / 59,357",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-25,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 55,357",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-26,7:12 PM,0.005,0.005,0.005,0.005,"3,000","0.005 / 2,000","0.010 / 59,651",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-27,7:12 PM,-,-,-,0.005,0,0.005 / 500,"0.010 / 64,651",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-28,7:12 PM,-,-,-,0.005,0,0.005 / 500,"0.010 / 64,651",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-29,7:12 PM,0.005,0.005,0.005,0.005,200,0.005 / 300,"0.010 / 69,399",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-01,7:12 PM,0.005,0.005,0.005,0.005,800,0.000 / 0,"0.005 / 1,000",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-02,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 69,399",Ace Market,Telecommunications & Media,0.0
