name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-02-25,6:29 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-02-26,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-02-27,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-02-28,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-01,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-04,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-05,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-06,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-07,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-08,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-11,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,2019-03-12,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
